id,created_at,title,date_started,date_finished,updated_at,trello_id,cover_attachment
196,2021-08-25 06:01:01.230225+00,Designing Connected Content: Plan and Model Digital Products for Today and Tomorrow,2021-08-08 16:09:54.223+00,2021-08-24 11:36:29.025+00,2021-08-25 06:01:01.230244+00,610c0328f23e7e5bdf9ed34b,"{""id"": ""610ee7a01f51f75453e5f609"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/610c0328f23e7e5bdf9ed34b/attachments/610ee7a01f51f75453e5f609/download/cover.jpg"", ""date"": ""2021-08-07T20:05:52.049Z"", ""name"": ""cover.jpg"", ""bytes"": 201454, ""fileName"": ""cover.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#ddc010""}"
30,2018-12-16 22:38:15.263361+00,Far from the Madding Crowd,2018-09-15 04:37:13.781+00,2018-10-07 21:00:42.861+00,2021-08-14 06:00:49.449487+00,564d07a97721d8698ff01114,"{""id"": ""5ea5a05fef0846854a6827f7"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a97721d8698ff01114/attachments/5ea5a05fef0846854a6827f7/download/far-from-the-madding-crowd.jpg"", ""date"": ""2020-04-26T14:53:19.582Z"", ""name"": ""far-from-the-madding-crowd.jpg"", ""bytes"": 41616, ""fileName"": ""far-from-the-madding-crowd.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#5b6231""}"
32,2018-12-16 22:38:28.10969+00,Generous Justice,2018-11-03 04:53:46.263+00,2018-11-11 15:23:00.982+00,2021-08-14 06:00:49.721641+00,59572717260068e8f83a6103,"{""id"": ""5ea59ed5ea03876f3775648f"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/59572717260068e8f83a6103/attachments/5ea59ed5ea03876f3775648f/download/Generous-Justice.jpg"", ""date"": ""2020-04-26T14:46:45.477Z"", ""name"": ""Generous-Justice.jpg"", ""bytes"": 76869, ""fileName"": ""Generous-Justice.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#4b0e0e""}"
201,2021-10-21 06:00:43.327714+00,Klara and the Sun,2021-09-28 03:13:42.95+00,2021-10-21 03:05:08.676+00,2021-10-21 06:00:43.327759+00,613d2fac1392ec3c3ccdeda5,"{""id"": ""613d2fac1392ec3c3ccdedaf"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/613d2fac1392ec3c3ccdeda5/attachments/613d2fac1392ec3c3ccdedaf/download/41iOh0VMn7L._SL500_.jpg"", ""date"": ""2021-08-15T01:05:59.498Z"", ""name"": ""41iOh0VMn7L._SL500_.jpg"", ""bytes"": 22169, ""fileName"": ""41iOh0VMn7L._SL500_.jpg"", ""idMember"": ""613d2fac1392ec3c3ccdedb0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#fc544c""}"
71,2018-12-16 22:43:35.941631+00,Sprint: How to Solve Big Problems and Test New Ideas in Just Five Days,2018-02-13 04:05:01.079+00,2018-02-19 15:56:29.003+00,2021-08-14 06:00:52.795427+00,5a2d4f03e59871753dc0de9e,"{""id"": ""5ea5a33519a8dc84ed491187"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5a2d4f03e59871753dc0de9e/attachments/5ea5a33519a8dc84ed491187/download/sprint.jpg"", ""date"": ""2020-04-26T15:05:25.841Z"", ""name"": ""sprint.jpg"", ""bytes"": 39791, ""fileName"": ""sprint.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#14badc""}"
2,2018-12-16 22:35:13.719242+00,Agnes Grey,2017-08-18 02:35:07.29+00,2017-08-27 03:46:18.053+00,2021-08-14 06:00:47.606791+00,58857d98a02ef5e0448b2f62,"{""id"": ""5eaed1c34177ff851e2f2b9f"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/58857d98a02ef5e0448b2f62/attachments/5eaed1c34177ff851e2f2b9f/download/agnes-grey.jpg"", ""date"": ""2020-05-03T14:14:27.199Z"", ""name"": ""agnes-grey.jpg"", ""bytes"": 35697, ""fileName"": ""agnes-grey.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#806376""}"
3,2018-12-16 22:35:16.188072+00,Alice's Adventures in Wonderland,2015-11-29 22:10:11.683+00,2015-12-03 04:29:15.679+00,2021-08-14 06:00:47.640616+00,564d07a87721d8698ff01108,"{""id"": ""5eb813e520dfcc5014868be5"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a87721d8698ff01108/attachments/5eb813e520dfcc5014868be5/download/cover.jpg"", ""date"": ""2020-05-10T14:47:01.195Z"", ""name"": ""cover.jpg"", ""bytes"": 64582, ""fileName"": ""cover.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#d9dde3""}"
4,2018-12-16 22:35:45.273203+00,The Arabian Nights,2017-10-06 02:51:03.37+00,2017-11-18 01:05:37.423+00,2021-08-14 06:00:47.715073+00,584c5872d355d7eae168cbf3,"{""id"": ""5eaed0e102acfa17252105b9"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/584c5872d355d7eae168cbf3/attachments/5eaed0e102acfa17252105b9/download/arabian-nights.jpg"", ""date"": ""2020-05-03T14:10:41.590Z"", ""name"": ""arabian-nights.jpg"", ""bytes"": 33341, ""fileName"": ""arabian-nights.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#9d8d6d""}"
197,2021-08-28 06:01:52.85797+00,Greenlights,2021-08-07 18:38:00.449+00,2021-08-27 11:18:32.05+00,2021-08-28 06:01:52.857999+00,610e9baf6b391173ce1e1812,"{""id"": ""610e9e3f19a2f24eb19d6dd7"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/610e9baf6b391173ce1e1812/attachments/610e9e3f19a2f24eb19d6dd7/download/51DZeZw7K0L._SL500_.jpg"", ""date"": ""2021-08-07T14:52:47.805Z"", ""name"": ""51DZeZw7K0L._SL500_.jpg"", ""bytes"": 45180, ""fileName"": ""51DZeZw7K0L._SL500_.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#e7d4c2""}"
89,2019-03-03 06:01:30.047915+00,Babbitt,2019-02-17 15:02:30.815+00,2019-03-02 19:11:34.889+00,2021-08-14 06:00:47.872865+00,564d07a97721d8698ff0110e,"{""id"": ""5e0253d374e4c10fb35e3c92"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a97721d8698ff0110e/attachments/5e0253d374e4c10fb35e3c92/download/9781593082673_p0_v4_s550x406.jpg"", ""date"": ""2019-12-24T18:07:15.694Z"", ""name"": ""9781593082673_p0_v4_s550x406.jpg"", ""bytes"": 24254, ""fileName"": ""9781593082673_p0_v4_s550x406.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#949fbd""}"
1,2018-12-16 22:35:11.222476+00,The Age of Innocence,2016-06-18 16:18:30.373+00,2016-06-29 02:39:03.355+00,2021-08-14 06:00:47.57009+00,564d07a87721d8698ff010f3,"{""id"": ""5eb80d1196d6867d4953db67"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a87721d8698ff010f3/attachments/5eb80d1196d6867d4953db67/download/age-of-innocence.jpg"", ""date"": ""2020-05-10T14:17:53.356Z"", ""name"": ""age-of-innocence.jpg"", ""bytes"": 29282, ""fileName"": ""age-of-innocence.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#7b4e49""}"
60,2018-12-16 22:42:28.405964+00,The Prodigal God,2018-05-07 03:48:39.774+00,2018-05-12 05:57:59.461+00,2021-08-14 06:00:52.061627+00,56dae21f1f3d4f44340175a6,"{""id"": ""5ea5a22409dc043edd9ec911"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/56dae21f1f3d4f44340175a6/attachments/5ea5a22409dc043edd9ec911/download/Prodigal-God-large.jpg"", ""date"": ""2020-04-26T15:00:52.966Z"", ""name"": ""Prodigal-God-large.jpg"", ""bytes"": 94000, ""fileName"": ""Prodigal-God-large.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#c4642c""}"
11,2018-12-16 22:36:25.000795+00,Candide,2017-12-23 16:10:43.215+00,2017-12-28 15:05:05.141+00,2021-08-14 06:00:48.297989+00,564d07a97721d8698ff0111a,"{""id"": ""5eaecff015eb5a2a7c1afead"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a97721d8698ff0111a/attachments/5eaecff015eb5a2a7c1afead/download/candide.jpg"", ""date"": ""2020-05-03T14:06:40.594Z"", ""name"": ""candide.jpg"", ""bytes"": 57162, ""fileName"": ""candide.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#6d716d""}"
12,2018-12-16 22:36:37.157983+00,Chaos Engineering,2017-12-20 01:14:40.333+00,2017-12-22 17:30:23.24+00,2021-08-14 06:00:48.336888+00,59ffa476ae5e5e5872f5eb0d,"{""id"": ""5eaed0679388f06ea3907360"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/59ffa476ae5e5e5872f5eb0d/attachments/5eaed0679388f06ea3907360/download/chaos-engineering.jpg"", ""date"": ""2020-05-03T14:08:39.239Z"", ""name"": ""chaos-engineering.jpg"", ""bytes"": 52787, ""fileName"": ""chaos-engineering.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#dee0e1""}"
15,2018-12-16 22:36:54.304006+00,The Count of Monte Cristo,2017-06-10 15:08:06.904+00,2017-06-29 01:51:28.266+00,2021-08-14 06:00:48.483684+00,564d07a87721d8698ff010e4,"{""id"": ""5eaed289f8bd808f00ed7643"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a87721d8698ff010e4/attachments/5eaed289f8bd808f00ed7643/download/count-of-monte-cristo.jpg"", ""date"": ""2020-05-03T14:17:45.911Z"", ""name"": ""count-of-monte-cristo.jpg"", ""bytes"": 20513, ""fileName"": ""count-of-monte-cristo.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#729989""}"
58,2018-12-16 22:41:53.690881+00,Option B,2018-07-08 22:31:07.147+00,2018-07-18 03:54:46.907+00,2021-08-14 06:00:51.656276+00,59a2eea3e9ddc77177a5406e,"{""id"": ""5ea5a187b98ff44ba8b48f8c"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/59a2eea3e9ddc77177a5406e/attachments/5ea5a187b98ff44ba8b48f8c/download/option-b.jpg"", ""date"": ""2020-04-26T14:58:15.378Z"", ""name"": ""option-b.jpg"", ""bytes"": 202994, ""fileName"": ""option-b.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#fbfcfb""}"
6,2018-12-16 22:36:00.52037+00,The Best Interface Is No Interface,2017-06-02 04:14:15.032+00,2017-06-08 23:49:43.086+00,2021-08-14 06:00:47.998663+00,59301ba0697afdc01555eb07,"{""id"": ""5eaed2bce541da814f76f831"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/59301ba0697afdc01555eb07/attachments/5eaed2bce541da814f76f831/download/best-interface-is-no-interface.jpg"", ""date"": ""2020-05-03T14:18:36.045Z"", ""name"": ""best-interface-is-no-interface.jpg"", ""bytes"": 12326, ""fileName"": ""best-interface-is-no-interface.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#fbfbfb""}"
8,2018-12-16 22:36:10.288246+00,"Bonhoeffer: Pastor, Martyr, Prophet, Spy",2017-11-18 17:34:22.097+00,2017-12-19 02:59:41.733+00,2021-08-14 06:00:48.137601+00,5951e3e1af4495e8d74793e1,"{""id"": ""5eaed0a224dd421723dffb38"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5951e3e1af4495e8d74793e1/attachments/5eaed0a224dd421723dffb38/download/bonhoeffer.jpg"", ""date"": ""2020-05-03T14:09:38.553Z"", ""name"": ""bonhoeffer.jpg"", ""bytes"": 151809, ""fileName"": ""bonhoeffer.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#1c1e20""}"
85,2018-12-20 19:04:44.988312+00,"Thinking, Fast and Slow",2018-11-24 04:25:57.716+00,2018-12-20 18:53:57.754+00,2021-08-14 06:00:53.084486+00,595bef4ad9a6fd7bdbe4c1db,"{""id"": ""5ea59e3bef25751c00faf71b"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/595bef4ad9a6fd7bdbe4c1db/attachments/5ea59e3bef25751c00faf71b/download/thinking-fast-and-slow.jpg"", ""date"": ""2020-04-26T14:44:11.086Z"", ""name"": ""thinking-fast-and-slow.jpg"", ""bytes"": 16408, ""fileName"": ""thinking-fast-and-slow.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#fcfbfb""}"
150,2020-05-02 06:01:26.127953+00,Too Big to Fail,2020-04-05 14:50:16.639+00,2020-05-02 05:20:23.553+00,2021-08-14 06:00:53.126417+00,5c11ee44d54cf23f29a7f327,"{""id"": ""5e89e9ea98805a04f8205b75"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5c11ee44d54cf23f29a7f327/attachments/5e89e9ea98805a04f8205b75/download/cover.jpg"", ""date"": ""2020-04-05T14:23:38.856Z"", ""name"": ""cover.jpg"", ""bytes"": 69748, ""fileName"": ""cover.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#d63c34""}"
46,2018-12-16 22:40:12.207064+00,The Jungle Books,2017-03-27 03:56:49.482+00,2017-04-09 22:07:40.09+00,2021-08-14 06:00:50.828499+00,58ba56ed878815ad9d73336c,"{""id"": ""5eaed3a74b17dc46ac6713a9"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/58ba56ed878815ad9d73336c/attachments/5eaed3a74b17dc46ac6713a9/download/the-jungle-books.jpg"", ""date"": ""2020-05-03T14:22:31.138Z"", ""name"": ""the-jungle-books.jpg"", ""bytes"": 45497, ""fileName"": ""the-jungle-books.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#70585b""}"
48,2018-12-16 22:40:17.178035+00,Kim,2017-04-19 03:37:20.593+00,2017-05-05 23:23:16.63+00,2021-08-14 06:00:50.943037+00,58857fb74b8820e05411c4e5,"{""id"": ""5eaed339f31fbf04eb728b26"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/58857fb74b8820e05411c4e5/attachments/5eaed339f31fbf04eb728b26/download/kim.jpg"", ""date"": ""2020-05-03T14:20:41.721Z"", ""name"": ""kim.jpg"", ""bytes"": 53715, ""fileName"": ""kim.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#ac3f25""}"
55,2018-12-16 22:41:02.14351+00,The Man in the Iron Mask,2017-07-07 03:19:24.364+00,2017-07-29 22:07:22.839+00,2021-08-14 06:00:51.306807+00,564d07a87721d8698ff010e3,"{""id"": ""5eaed230eedecd17471222b3"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a87721d8698ff010e3/attachments/5eaed230eedecd17471222b3/download/man-in-the-iron-mask.jpg"", ""date"": ""2020-05-03T14:16:16.027Z"", ""name"": ""man-in-the-iron-mask.jpg"", ""bytes"": 43399, ""fileName"": ""man-in-the-iron-mask.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#937d5b""}"
57,2018-12-16 22:41:38.933724+00,O Pioneers!,2017-05-06 21:29:41.748+00,2017-05-20 05:50:21.918+00,2021-08-14 06:00:51.5661+00,564d07a97721d8698ff0111f,"{""id"": ""5eaed317e0833646d02adc58"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a97721d8698ff0111f/attachments/5eaed317e0833646d02adc58/download/o-pioneers.jpg"", ""date"": ""2020-05-03T14:20:07.021Z"", ""name"": ""o-pioneers.jpg"", ""bytes"": 40099, ""fileName"": ""o-pioneers.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#3b7759""}"
68,2018-12-16 22:43:21.268731+00,Shoe Dog: A Memoir by the Creator of Nike,2017-03-06 05:14:40.902+00,2017-03-23 04:42:12.948+00,2021-08-14 06:00:52.632527+00,58bb9b81fd863594dfe714d3,"{""id"": ""5eaed3d1f525788f2b81d4a3"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/58bb9b81fd863594dfe714d3/attachments/5eaed3d1f525788f2b81d4a3/download/shoe-dog.jpg"", ""date"": ""2020-05-03T14:23:13.811Z"", ""name"": ""shoe-dog.jpg"", ""bytes"": 27905, ""fileName"": ""shoe-dog.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#231d22""}"
33,2018-12-16 22:38:40.594092+00,The Great Divorce,2017-09-30 15:35:02.437+00,2017-10-05 03:03:47.691+00,2021-08-14 06:00:49.797495+00,58e12863f058d1b75d09d219,"{""id"": ""5eaed128a170611326c8ac42"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/58e12863f058d1b75d09d219/attachments/5eaed128a170611326c8ac42/download/great-divorce.jpg"", ""date"": ""2020-05-03T14:11:52.707Z"", ""name"": ""great-divorce.jpg"", ""bytes"": 31424, ""fileName"": ""great-divorce.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#393150""}"
34,2018-12-16 22:38:45.480019+00,The Great Good Thing,2017-04-11 03:30:00.505+00,2017-04-16 17:24:34.075+00,2021-08-14 06:00:49.836588+00,57fa749a2d3e02be7497f8ff,"{""id"": ""5eaed36faa80ce2a8a975b77"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/57fa749a2d3e02be7497f8ff/attachments/5eaed36faa80ce2a8a975b77/download/great-good-thing.jpg"", ""date"": ""2020-05-03T14:21:35.970Z"", ""name"": ""great-good-thing.jpg"", ""bytes"": 175550, ""fileName"": ""great-good-thing.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#323e5b""}"
73,2018-12-16 22:43:55.767116+00,Talking As Fast As I Can,2016-12-30 17:20:19.927+00,2017-01-05 00:38:55.211+00,2021-08-14 06:00:53.000855+00,585f6786c562b4c50237c53d,"{""id"": ""5eaed4eaf981797ce58a4b84"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/585f6786c562b4c50237c53d/attachments/5eaed4eaf981797ce58a4b84/download/talking-as-fast-as-i-can.jpg"", ""date"": ""2020-05-03T14:27:54.577Z"", ""name"": ""talking-as-fast-as-i-can.jpg"", ""bytes"": 41560, ""fileName"": ""talking-as-fast-as-i-can.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#c7cac0""}"
80,2018-12-16 22:44:35.113726+00,Villette,2017-01-07 03:37:31.144+00,2017-01-30 22:29:37.367+00,2021-08-14 06:00:53.577652+00,564d07a87721d8698ff010e8,"{""id"": ""5eaed4b1dd5610832c6f10c9"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a87721d8698ff010e8/attachments/5eaed4b1dd5610832c6f10c9/download/villette.jpg"", ""date"": ""2020-05-03T14:26:57.772Z"", ""name"": ""villette.jpg"", ""bytes"": 32692, ""fileName"": ""villette.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#764464""}"
149,2020-04-05 06:00:40.104726+00,The Cost of Discipleship,2020-03-21 13:17:13.006+00,2020-04-04 17:57:37.063+00,2021-08-14 06:00:48.529261+00,5a13b67c49f6dce3f4a198a3,"{""id"": ""5e761225c7b10c08cad17750"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5a13b67c49f6dce3f4a198a3/attachments/5e761225c7b10c08cad17750/download/cover.jpg"", ""date"": ""2020-03-21T13:09:57.917Z"", ""name"": ""cover.jpg"", ""bytes"": 92139, ""fileName"": ""cover.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#e7e19c""}"
19,2018-12-16 22:37:16.67394+00,Daisy Miller and Washington Square,2018-08-21 04:05:45.802+00,2018-09-04 03:39:21.908+00,2021-08-14 06:00:48.851596+00,564d07a87721d8698ff010fe,"{""id"": ""5ea5a0ab14628b3084b7f34a"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a87721d8698ff010fe/attachments/5ea5a0ab14628b3084b7f34a/download/daisy-miller.jpg"", ""date"": ""2020-04-26T14:54:35.946Z"", ""name"": ""daisy-miller.jpg"", ""bytes"": 38177, ""fileName"": ""daisy-miller.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#8c7059""}"
26,2018-12-16 22:37:54.64642+00,Encounters with Jesus,2017-06-30 03:31:22.881+00,2017-07-06 04:43:21.292+00,2021-08-14 06:00:49.246808+00,56dae1cb90bf1b54145d5c52,"{""id"": ""5eaed25ba58bc01366daeb11"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/56dae1cb90bf1b54145d5c52/attachments/5eaed25ba58bc01366daeb11/download/encounters_with_jesus.jpg"", ""date"": ""2020-05-03T14:16:59.833Z"", ""name"": ""encounters_with_jesus.jpg"", ""bytes"": 67655, ""fileName"": ""encounters_with_jesus.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#f8eed0""}"
74,2018-12-16 22:44:12.812921+00,Treasure Island,2015-12-24 16:36:49.095+00,2015-12-30 05:36:43.066+00,2021-08-14 06:00:53.202875+00,564d07a97721d8698ff0110d,"{""id"": ""5eb811663606f08a39225d7b"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a97721d8698ff0110d/attachments/5eb811663606f08a39225d7b/download/treasure-island.jpg"", ""date"": ""2020-05-10T14:36:22.314Z"", ""name"": ""treasure-island.jpg"", ""bytes"": 31487, ""fileName"": ""treasure-island.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#8e4345""}"
98,2019-06-24 06:00:50.626629+00,The End of Average,2019-06-15 23:10:43.32+00,2019-06-23 17:14:32.193+00,2021-08-14 06:00:49.287813+00,5a99cdf0ad00c7d354126baa,"{""id"": ""5e02520729970a80a4f47971"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/5a99cdf0ad00c7d354126baa/attachments/5e02520729970a80a4f47971/download/51U8LyNo4ML._SX329_BO1%2C204%2C203%2C200_.jpg"", ""date"": ""2019-12-24T17:59:35.773Z"", ""name"": ""51U8LyNo4ML._SX329_BO1,204,203,200_.jpg"", ""bytes"": 26231, ""fileName"": ""51U8LyNo4ML._SX329_BO1%2C204%2C203%2C200_.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": null, ""edgeColor"": ""#dce6ec""}"
13,2018-12-16 22:36:39.658061+00,Chaos Monkeys: Obscene Fortune and Random Failure in Silicon Valley,2016-09-13 00:48:31.383+00,2016-09-24 13:42:07.753+00,2021-08-14 06:00:48.387139+00,57c1cbcb628b551b6cd21634,"{""id"": ""5eb80b51251ccc6db85f2f65"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/57c1cbcb628b551b6cd21634/attachments/5eb80b51251ccc6db85f2f65/download/chaos-monkeys.jpg"", ""date"": ""2020-05-10T14:10:25.630Z"", ""name"": ""chaos-monkeys.jpg"", ""bytes"": 24906, ""fileName"": ""chaos-monkeys.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#1c1c1b""}"
35,2018-12-16 22:38:50.341071+00,Gulliver's Travels,2015-12-15 03:34:41.687+00,2015-12-22 18:19:40.824+00,2021-08-14 06:00:50.022845+00,564d07a87721d8698ff010e2,"{""id"": ""5eb81189bbef1e691cf2f506"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/564d07a87721d8698ff010e2/attachments/5eb81189bbef1e691cf2f506/download/gullivers-travels.jpg"", ""date"": ""2020-05-10T14:36:57.919Z"", ""name"": ""gullivers-travels.jpg"", ""bytes"": 68364, ""fileName"": ""gullivers-travels.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#868d81""}"
7,2018-12-16 22:36:05.372228+00,Bleak House,2016-01-27 04:23:28.844+00,2016-02-26 04:57:40.926+00,2021-08-14 06:00:48.092877+00,565d37722a0b54defd59f8b6,"{""id"": ""5eb810542293eb3166ce3bd8"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/565d37722a0b54defd59f8b6/attachments/5eb810542293eb3166ce3bd8/download/bleak-house.jpg"", ""date"": ""2020-05-10T14:31:48.470Z"", ""name"": ""bleak-house.jpg"", ""bytes"": 39247, ""fileName"": ""bleak-house.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#b2a696""}"
9,2018-12-16 22:36:17.626528+00,Brooklyn,2016-04-11 05:32:50.113+00,2016-04-18 00:44:06.996+00,2021-08-14 06:00:48.177471+00,56fb2d7c675b1d1495a304ab,"{""id"": ""5eb80ed1e0fd134041ecfa64"", ""pos"": 16384, ""url"": ""https://trello.com/1/cards/56fb2d7c675b1d1495a304ab/attachments/5eb80ed1e0fd134041ecfa64/download/brooklyn.jpg"", ""date"": ""2020-05-10T14:25:21.076Z"", ""name"": ""brooklyn.jpg"", ""bytes"": 33475, ""fileName"": ""brooklyn.jpg"", ""idMember"": ""53262f3fb2c5a1471e13dfe0"", ""isUpload"": true, ""mimeType"": ""image/jpeg"", ""edgeColor"": ""#311d10""}"
